tempo,posicao,velocidade,aceleracao
0.0308,9999.9953,-0.3021,-9.8100
0.0309,9999.9953,-0.3031,-9.8100
0.0310,9999.9953,-0.3041,-9.8100
0.0311,9999.9952,-0.3051,-9.8100
0.0312,9999.9952,-0.3061,-9.8100
0.0313,9999.9952,-0.3071,-9.8100
0.0314,9999.9951,-0.3080,-9.8100
0.0315,9999.9951,-0.3090,-9.8100
0.0316,9999.9951,-0.3100,-9.8100
0.0317,9999.9951,-0.3110,-9.8100
0.0318,9999.9950,-0.3120,-9.8100
0.0319,9999.9950,-0.3129,-9.8100
0.0320,9999.9950,-0.3139,-9.8100
0.0321,9999.9949,-0.3149,-9.8100
0.0322,9999.9949,-0.3159,-9.8100
0.0323,9999.9949,-0.3169,-9.8100
0.0324,9999.9948,-0.3178,-9.8100
0.0325,9999.9948,-0.3188,-9.8100
0.0326,9999.9948,-0.3198,-9.8100
0.0327,9999.9947,-0.3208,-9.8100
0.0328,9999.9947,-0.3218,-9.8100
0.0329,9999.9947,-0.3227,-9.8100
0.0330,9999.9946,-0.3237,-9.8100
0.0331,9999.9946,-0.3247,-9.8100
0.0332,9999.9946,-0.3257,-9.8100
0.0333,9999.9945,-0.3267,-9.8100
0.0334,9999.9945,-0.3277,-9.8100
0.0335,9999.9945,-0.3286,-9.8100
0.0336,9999.9944,-0.3296,-9.8100
0.0337,9999.9944,-0.3306,-9.8100
0.0338,9999.9944,-0.3316,-9.8100
0.0339,9999.9943,-0.3326,-9.8100
0.0340,9999.9943,-0.3335,-9.8100
0.0341,9999.9943,-0.3345,-9.8100
0.0342,9999.9942,-0.3355,-9.8100
0.0343,9999.9942,-0.3365,-9.8100
0.0344,9999.9942,-0.3375,-9.8100
0.0345,9999.9941,-0.3384,-9.8100
0.0346,9999.9941,-0.3394,-9.8100
0.0347,9999.9941,-0.3404,-9.8100
0.0348,9999.9940,-0.3414,-9.8100
0.0349,9999.9940,-0.3424,-9.8100
0.0350,9999.9940,-0.3433,-9.8100
0.0351,9999.9939,-0.3443,-9.8100
0.0352,9999.9939,-0.3453,-9.8100
0.0353,9999.9939,-0.3463,-9.8100
0.0354,9999.9938,-0.3473,-9.8100
0.0355,9999.9938,-0.3483,-9.8100
0.0356,9999.9938,-0.3492,-9.8100
0.0357,9999.9937,-0.3502,-9.8100
0.0358,9999.9937,-0.3512,-9.8100
