tempo,posicao,velocidade,aceleracao
0.3350,9999.4479,-3.2863,-9.8100
0.3360,9999.4446,-3.2962,-9.8100
0.3370,9999.4413,-3.3060,-9.8100
0.3380,9999.4380,-3.3158,-9.8100
0.3390,9999.4346,-3.3256,-9.8100
0.3400,9999.4313,-3.3354,-9.8100
0.3410,9999.4280,-3.3452,-9.8100
0.3420,9999.4246,-3.3550,-9.8100
0.3430,9999.4212,-3.3648,-9.8100
0.3440,9999.4179,-3.3746,-9.8100
0.3450,9999.4145,-3.3844,-9.8100
0.3460,9999.4111,-3.3943,-9.8100
0.3470,9999.4077,-3.4041,-9.8100
0.3480,9999.4043,-3.4139,-9.8100
0.3490,9999.4009,-3.4237,-9.8100
0.3500,9999.3974,-3.4335,-9.8100
0.3510,9999.3940,-3.4433,-9.8100
0.3520,9999.3905,-3.4531,-9.8100
0.3530,9999.3871,-3.4629,-9.8100
0.3540,9999.3836,-3.4727,-9.8100
0.3550,9999.3801,-3.4825,-9.8100
0.3560,9999.3766,-3.4924,-9.8100
0.3570,9999.3731,-3.5022,-9.8100
0.3580,9999.3696,-3.5120,-9.8100
0.3590,9999.3661,-3.5218,-9.8100
0.3600,9999.3625,-3.5316,-9.8100
0.3610,9999.3590,-3.5414,-9.8100
0.3620,9999.3555,-3.5512,-9.8100
0.3630,9999.3519,-3.5610,-9.8100
0.3640,9999.3483,-3.5708,-9.8100
0.3650,9999.3447,-3.5806,-9.8100
0.3660,9999.3412,-3.5905,-9.8100
0.3670,9999.3376,-3.6003,-9.8100
0.3680,9999.3339,-3.6101,-9.8100
0.3690,9999.3303,-3.6199,-9.8100
0.3700,9999.3267,-3.6297,-9.8100
0.3710,9999.3231,-3.6395,-9.8100
0.3720,9999.3194,-3.6493,-9.8100
0.3730,9999.3157,-3.6591,-9.8100
0.3740,9999.3121,-3.6689,-9.8100
0.3750,9999.3084,-3.6787,-9.8100
0.3760,9999.3047,-3.6886,-9.8100
0.3770,9999.3010,-3.6984,-9.8100
0.3780,9999.2973,-3.7082,-9.8100
0.3790,9999.2936,-3.7180,-9.8100
0.3800,9999.2899,-3.7278,-9.8100
0.3810,9999.2861,-3.7376,-9.8100
0.3820,9999.2824,-3.7474,-9.8100
0.3830,9999.2786,-3.7572,-9.8100
0.3840,9999.2748,-3.7670,-9.8100
0.3850,9999.2711,-3.7768,-9.8100
0.3860,9999.2673,-3.7867,-9.8100
0.3870,9999.2635,-3.7965,-9.8100
0.3880,9999.2597,-3.8063,-9.8100
0.3890,9999.2559,-3.8161,-9.8100
0.3900,9999.2520,-3.8259,-9.8100
0.3910,9999.2482,-3.8357,-9.8100
0.3920,9999.2444,-3.8455,-9.8100
0.3930,9999.2405,-3.8553,-9.8100
0.3940,9999.2366,-3.8651,-9.8100
0.3950,9999.2328,-3.8749,-9.8100
0.3960,9999.2289,-3.8848,-9.8100
0.3970,9999.2250,-3.8946,-9.8100
0.3980,9999.2211,-3.9044,-9.8100
0.3990,9999.2172,-3.9142,-9.8100
0.4000,9999.2132,-3.9240,-9.8100
0.4010,9999.2093,-3.9338,-9.8100
0.4020,9999.2054,-3.9436,-9.8100
0.4030,9999.2014,-3.9534,-9.8100
0.4040,9999.1974,-3.9632,-9.8100
0.4050,9999.1935,-3.9730,-9.8100
0.4060,9999.1895,-3.9829,-9.8100
0.4070,9999.1855,-3.9927,-9.8100
0.4080,9999.1815,-4.0025,-9.8100
0.4090,9999.1775,-4.0123,-9.8100
0.4100,9999.1735,-4.0221,-9.8100
0.4110,9999.1694,-4.0319,-9.8100
