tempo,posicao,velocidade,aceleracao
3.9200,9924.4355,-38.4552,-9.8100
3.9300,9924.0500,-38.5533,-9.8100
3.9400,9923.6635,-38.6514,-9.8100
3.9500,9923.2760,-38.7495,-9.8100
3.9600,9922.8875,-38.8476,-9.8100
3.9700,9922.4981,-38.9457,-9.8100
3.9800,9922.1076,-39.0438,-9.8100
3.9900,9921.7162,-39.1419,-9.8100
4.0000,9921.3238,-39.2400,-9.8100
4.0100,9920.9304,-39.3381,-9.8100
4.0200,9920.5361,-39.4362,-9.8100
4.0300,9920.1407,-39.5343,-9.8100
4.0400,9919.7444,-39.6324,-9.8100
4.0500,9919.3471,-39.7305,-9.8100
4.0600,9918.9488,-39.8286,-9.8100
4.0700,9918.5495,-39.9267,-9.8100
4.0800,9918.1493,-40.0248,-9.8100
4.0900,9917.7481,-40.1229,-9.8100
4.1000,9917.3458,-40.2210,-9.8100
4.1100,9916.9427,-40.3191,-9.8100
4.1200,9916.5385,-40.4172,-9.8100
4.1300,9916.1333,-40.5153,-9.8100
4.1400,9915.7272,-40.6134,-9.8100
4.1500,9915.3201,-40.7115,-9.8100
4.1600,9914.9120,-40.8096,-9.8100
4.1700,9914.5029,-40.9077,-9.8100
4.1800,9914.0928,-41.0058,-9.8100
4.1900,9913.6818,-41.1039,-9.8100
4.2000,9913.2698,-41.2020,-9.8100
4.2100,9912.8568,-41.3001,-9.8100
4.2200,9912.4428,-41.3982,-9.8100
4.2300,9912.0278,-41.4963,-9.8100
4.2400,9911.6119,-41.5944,-9.8100
4.2500,9911.1950,-41.6925,-9.8100
4.2600,9910.7771,-41.7906,-9.8100
4.2700,9910.3582,-41.8887,-9.8100
4.2800,9909.9383,-41.9868,-9.8100
4.2900,9909.5175,-42.0849,-9.8100
4.3000,9909.0956,-42.1830,-9.8100
4.3100,9908.6728,-42.2811,-9.8100
4.3200,9908.2490,-42.3792,-9.8100
4.3300,9907.8243,-42.4773,-9.8100
4.3400,9907.3985,-42.5754,-9.8100
4.3500,9906.9718,-42.6735,-9.8100
4.3600,9906.5441,-42.7716,-9.8100
4.3700,9906.1154,-42.8697,-9.8100
4.3800,9905.6857,-42.9678,-9.8100
4.3900,9905.2550,-43.0659,-9.8100
4.4000,9904.8234,-43.1640,-9.8100
4.4100,9904.3908,-43.2621,-9.8100
4.4200,9903.9572,-43.3602,-9.8100
4.4300,9903.5226,-43.4583,-9.8100
4.4400,9903.0870,-43.5564,-9.8100
