tempo,msd,msd_ajuste_potencia
1883,1520.2,1979.2738139345995
1884,1504.4,1980.3426026895359
1885,1490.6,1981.4114009735777
1886,1499.2,1982.480208781756
1887,1483.4,1983.5490261091043
1888,1466.4,1984.6178529506635
1889,1513.8,1985.6866893014787
1890,1492.0,1986.7555351566007
1891,1515.4,1987.824390511085
1892,1543.6,1988.8932553599925
1893,1574.6,1989.962129698389
1894,1625.2,1991.0310135213463
1895,1613.0,1992.09990682394
1896,1644.0,1993.168809601253
1897,1644.2,1994.2377218483705
1898,1689.6,1995.306643560385
1899,1636.2,1996.375574732394
1900,1660.0,1997.4445153594986
1901,1629.8,1998.5134654368067
1902,1598.0,1999.5824249594302
1903,1546.6,2000.651393922487
1904,1533.2,2001.7203723210994
1905,1518.6,2002.7893601503945
1906,1469.6,2003.8583574055049
1907,1517.0,2004.927364081569
1908,1478.4,2005.9963801737294
1909,1490.6,2007.0654056771339
1910,1490.0,2008.1344405869352
1911,1501.8,2009.203484898291
1912,1511.2,2010.2725386063642
1913,1485.8,2011.341601706323
1914,1449.2,2012.4106741933406
1915,1477.0,2013.4797560625948
1916,1506.0,2014.548847309268
1917,1498.6,2015.6179479285483
1918,1500.0,2016.687057915629
1919,1462.6,2017.756177265708
1920,1481.6,2018.825305973988
1921,1497.0,2019.894444035676
1922,1497.2,2020.963591445986
1923,1513.8,2022.0327482001348
1924,1516.8,2023.1019142933455
1925,1491.4,2024.171089720845
1926,1516.8,2025.2402744778663
1927,1497.0,2026.3094685596468
1928,1470.4,2027.3786719614286
1929,1469.0,2028.4478846784584
1930,1484.4,2029.5171067059894
1931,1460.2,2030.5863380392768
1932,1474.0,2031.655578673584
1933,1440.2,2032.724828604177
1934,1473.6,2033.7940878263273
1935,1497.0,2034.8633563353112
1936,1460.0,2035.93263412641
1937,1495.4,2037.0019211949098
1938,1463.2,2038.0712175361011
1939,1471.4,2039.1405231452802
1940,1471.2,2040.2098380177472
1941,1453.8,2041.2791621488075
1942,1439.6,2042.3484955337708
1943,1407.4,2043.4178381679526
1944,1406.0,2044.4871900466721
1945,1407.4,2045.5565511652542
1946,1421.6,2046.6259215190273
1947,1442.6,2047.6953011033263
1948,1446.4,2048.7646899134893
1949,1458.6,2049.83408794486
1950,1488.4,2050.9034951927865
1951,1451.4,2051.9729116526223
1952,1449.6,2053.042337319724
1953,1483.4,2054.1117721894543
1954,1449.2,2055.181216257181
1955,1479.4,2056.250669518275
1956,1479.6,2057.3201319681134
1957,1481.8,2058.3896036020774
1958,1491.6,2059.459084415552
1959,1512.2,2060.5285744039284
1960,1523.2,2061.598073562602
1961,1531.4,2062.6675818869726
1962,1518.4,2063.7370993724435
1963,1568.2,2064.8066260144255
1964,1578.8,2065.8761618083313
1965,1573.8,2066.94570674958
1966,1552.0,2068.0152608335943
1967,1588.2,2069.0848240558016
1968,1566.0,2070.1543964116345
1969,1588.2,2071.2239778965295
1970,1578.0,2072.293568505929
1971,1540.2,2073.363168235278
1972,1593.2,2074.432777080028
1973,1604.2,2075.502395035633
1974,1582.8,2076.572022097554
1975,1572.2,2077.641658261255
1976,1574.8,2078.711303522204
1977,1584.2,2079.7809578758765
1978,1565.2,2080.8506213177484
1979,1565.8,2081.920293843303
1980,1612.4,2082.9899754480275
1981,1591.4,2084.059666127413
1982,1610.4,2085.1293658769564
1983,1636.2,2086.1990746921574
1984,1605.2,2087.268792568522
1985,1590.6,2088.338519501559
1986,1561.6,2089.4082554867823
1987,1562.6,2090.478000519711
1988,1552.8,2091.547754595868
1989,1552.2,2092.617517710781
1990,1576.4,2093.6872898599813
1991,1589.8,2094.757071039006
1992,1576.8,2095.826861243396
1993,1554.6,2096.8966604686957
1994,1526.8,2097.9664687104555
1995,1548.2,2099.036285964229
1996,1544.4,2100.106112225575
1997,1548.2,2101.1759474900573
1998,1521.2,2102.2457917532424
1999,1505.0,2103.315645010702
2000,1559.6,2104.3855072580127
2001,1520.2,2105.4553784907544
2002,1520.0,2106.525258704513
2003,1512.2,2107.5951478948773
2004,1536.0,2108.665046057441
2005,1568.2,2109.734953187802
2006,1572.0,2110.804869281563
2007,1584.2,2111.87479433433
2008,1638.8,2112.9447283417157
2009,1653.0,2114.014671299334
2010,1670.8,2115.084623202805
2011,1663.4,2116.154584047753
2012,1631.6,2117.224553829806
2013,1635.4,2118.294532544597
2014,1634.4,2119.3645201877634
2015,1621.0,2120.434516754946
2016,1634.8,2121.5045222417903
2017,1671.4,2122.574536643946
2018,1679.6,2123.644559957068
2019,1662.6,2124.714592176814
2020,1700.0,2125.7846332988474
2021,1693.0,2126.8546833188343
2022,1694.0,2127.924742232446
2023,1645.8,2128.9948100353586
2024,1653.2,2130.0648867232508
2025,1621.8,2131.1349722918076
2026,1638.4,2132.2050667367166
2027,1628.2,2133.27517005367
2028,1611.2,2134.3452822383647
2029,1629.8,2135.4154032865013
2030,1685.2,2136.4855331937842
2031,1651.4,2137.5556719559236
2032,1687.2,2138.625819568633
2033,1681.0,2139.6959760276286
2034,1718.0,2140.766141328633
2035,1681.8,2141.836315467372
2036,1682.8,2142.906498439576
2037,1647.4,2143.9766902409783
2038,1634.8,2145.0468908673183
2039,1607.4,2146.117100314338
2040,1656.8,2147.1873185777845
2041,1674.6,2148.2575456534078
2042,1722.4,2149.327781536963
2043,1694.6,2150.39802622421
2044,1685.2,2151.4682797109112
2045,1628.2,2152.538541992834
2046,1603.2,2153.60881306575
2047,1625.0,2154.679092925434
2048,1652.8,2155.7493815676667
2049,1633.8,2156.819678988231
2050,1647.2,2157.8899851829146
2051,1662.6,2158.96030014751
2052,1645.2,2160.030623877812
2053,1652.2,2161.100956369622
2054,1643.2,2162.1712976187423
2055,1636.2,2163.2416476209823
2056,1693.6,2164.312006372154
2057,1715.4,2165.3823738680726
2058,1728.0,2166.4527501045586
2059,1752.2,2167.523135077437
2060,1754.4,2168.593528782535
2061,1720.2,2169.6639312156863
2062,1728.0,2170.734342372725
2063,1737.0,2171.8047622494937
2064,1769.6,2172.8751908418344
2065,1742.6,2173.9456281455973
2066,1749.6,2175.0160741566333
2067,1731.4,2176.086528870799
2068,1738.4,2177.1569922839553
2069,1796.2,2178.227464391965
2070,1827.2,2179.2979451906976
2071,1797.8,2180.368434676024
2072,1804.0,2181.4389328438215
2073,1797.0,2182.5094396899694
2074,1823.2,2183.5799552103517
2075,1809.0,2184.6504794008556
2076,1785.2,2185.721012257374
2077,1766.6,2186.7915537758017
2078,1740.4,2187.862103952039
2079,1733.0,2188.932662781989
2080,1687.2,2190.0032302615605
2081,1692.2,2191.0738063866625
2082,1677.2,2192.144391153212
2083,1701.0,2193.2149845571275
2084,1716.8,2194.285586594332
2085,1717.0,2195.356197260753
2086,1708.4,2196.426816552321
2087,1733.8,2197.49744446497
2088,1714.8,2198.56808099464
2089,1723.4,2199.6387261372715
2090,1746.4,2200.7093798888122
2091,1747.4,2201.7800422452115
2092,1755.6,2202.8507132024233
2093,1785.0,2203.921392756406
2094,1780.4,2204.9920809031205
2095,1778.6,2206.062777638532
2096,1769.2,2207.133482958611
2097,1767.4,2208.204196859329
2098,1761.2,2209.274919336664
2099,1778.6,2210.345650386596
2100,1833.6,2211.41639000511
2101,1778.6,2212.4871381881935
2102,1835.2,2213.5578949318387
2103,1809.0,2214.6286602320424
2104,1803.6,2215.6994340848028
2105,1781.8,2216.7702164861244
2106,1788.4,2217.8410074320136
2107,1778.6,2218.9118069184815
2108,1802.8,2219.9826149415426
2109,1770.6,2221.0534314972156
2110,1827.2,2222.1242565815223
2111,1825.8,2223.1950901904893
2112,1816.4,2224.265932320145
2113,1843.4,2225.336782966524
2114,1829.6,2226.4076421256623
2115,1837.0,2227.478509793601
2116,1894.8,2228.5493859663848
2117,1906.6,2229.6202706400622
2118,1922.0,2230.6911638106844
2119,1885.8,2231.7620654743073
2120,1859.6,2232.8329756269904
2121,1859.4,2233.9038942647962
2122,1898.8,2234.9748213837916
2123,1901.8,2236.045756980047
2124,1902.8,2237.1167010496365
2125,1929.0,2238.187653588637
2126,1954.0,2239.258614593131
2127,2017.0,2240.3295840592023
2128,2044.8,2241.400561982941
2129,2005.8,2242.4715483604377
2130,2058.8,2243.5425431877893
2131,2066.6,2244.613546461095
2132,2079.6,2245.684558176459
2133,2123.4,2246.7555783299867
2134,2160.0,2247.8266069177894
2135,2150.6,2248.8976439359803
2136,2149.2,2249.968689380678
2137,2105.0,2251.039743248003
2138,2120.0,2252.110805534081
2139,2102.6,2253.18187623504
2140,2072.4,2254.2529553470117
2141,2071.4,2255.324042866132
2142,2141.2,2256.3951387885395
2143,2157.8,2257.466243110379
2144,2133.6,2258.5373558277943
2145,2145.8,2259.6084769369363
2146,2160.8,2260.6796064339596
2147,2142.6,2261.75074431502
2148,2155.6,2262.821890576278
2149,2128.2,2263.8930452138984
2150,2179.2,2264.964208224048
2151,2201.8,2266.0353796028985
2152,2204.8,2267.106559346625
2153,2198.6,2268.1777474514056
2154,2208.4,2269.248943913422
2155,2183.4,2270.3201487288584
2156,2146.0,2271.3913618939055
2157,2108.2,2272.4625834047542
2158,2124.8,2273.5338132576007
2159,2148.2,2274.6050514486446
2160,2156.0,2275.6762979740884
2161,2133.0,2276.7475528301384
2162,2127.6,2277.8188160130044
2163,2110.6,2278.8900875188997
2164,2109.6,2279.961367344041
2165,2073.8,2281.0326554846483
2166,2086.4,2282.1039519369456
2167,2128.2,2283.175256697159
2168,2191.6,2284.2465697615203
2169,2164.2,2285.3178911262635
2170,2138.8,2286.3892207876247
2171,2125.8,2287.4605587418464
2172,2090.0,2288.531904985172
2173,2112.2,2289.603259513849
2174,2124.8,2290.674622324129
2175,2074.6,2291.7459934122667
2176,2091.2,2292.8173727745198
2177,2101.0,2293.88876040715
2178,2116.0,2294.960156306422
2179,2161.0,2296.031560468604
2180,2227.2,2297.1029728899675
2181,2301.8,2298.174393566788
2182,2285.2,2299.2458224953425
2183,2310.6,2300.3172596719146
2184,2327.2,2301.3887050927883
2185,2337.8,2302.460158754253
2186,2351.2,2303.5316206526
2187,2344.2,2304.603090784124
2188,2305.2,2305.6745691451247
2189,2347.4,2306.7460557319037
2190,2339.6,2307.8175505407658
2191,2304.2,2308.8890535680207
2192,2331.2,2309.96056480998
2193,2304.2,2311.0320842629585
2194,2295.6,2312.1036119232754
2195,2306.6,2313.1751477872526
2196,2298.0,2314.2466918512155
2197,2266.6,2315.3182441114923
2198,2274.4,2316.3898045644155
2199,2301.0,2317.4613732063203
2200,2314.0,2318.5329500335456
2201,2391.4,2319.6045350424324
2202,2417.2,2320.6761282293264
2203,2446.6,2321.7477295905765
2204,2481.2,2322.819339122533
2205,2539.4,2323.8909568215527
2206,2518.0,2324.962582683993
2207,2487.4,2326.034216706216
2208,2462.0,2327.105858884586
2209,2435.4,2328.1775092154708
2210,2451.2,2329.2491676952427
2211,2473.8,2330.320834320276
2212,2456.8,2331.392509086949
2213,2440.2,2332.4641919916417
2214,2405.6,2333.535883030739
2215,2427.4,2334.607582200629
2216,2448.4,2335.6792894977025
2217,2501.8,2336.7510049183534
2218,2531.2,2337.8227284589784
2219,2523.4,2338.894460115979
2220,2505.6,2339.966199885759
2221,2463.4,2341.0379477647243
2222,2450.4,2342.109703749286
2223,2498.6,2343.181467835857
2224,2508.8,2344.2532400208543
2225,2480.2,2345.3250203006974
2226,2444.0,2346.3968086718087
2227,2447.4,2347.4686051306153
2228,2454.0,2348.5404096735465
2229,2510.6,2349.6122222970344
