tempo,posicao,velocidade,aceleracao
96.1332,4614.1361,-58.3758,-0.0000
96.4495,4595.6761,-58.3758,-0.0000
96.7657,4577.2161,-58.3758,-0.0000
97.0819,4558.7560,-58.3758,-0.0000
97.3982,4540.2960,-58.3758,-0.0000
97.7144,4521.8359,-58.3758,-0.0000
98.0306,4503.3759,-58.3758,-0.0000
98.3468,4484.9159,-58.3758,-0.0000
98.6631,4466.4558,-58.3758,-0.0000
98.9793,4447.9958,-58.3758,-0.0000
99.2955,4429.5358,-58.3758,-0.0000
99.6117,4411.0757,-58.3758,-0.0000
99.9280,4392.6157,-58.3758,-0.0000
100.2442,4374.1557,-58.3758,-0.0000
100.5604,4355.6956,-58.3758,-0.0000
100.8767,4337.2356,-58.3758,-0.0000
101.1929,4318.7756,-58.3758,-0.0000
101.5091,4300.3155,-58.3758,-0.0000
101.8253,4281.8555,-58.3758,-0.0000
102.1416,4263.3955,-58.3758,-0.0000
102.4578,4244.9354,-58.3758,-0.0000
102.7740,4226.4754,-58.3758,-0.0000
103.0903,4208.0153,-58.3758,-0.0000
103.4065,4189.5553,-58.3758,-0.0000
103.7227,4171.0953,-58.3758,-0.0000
104.0389,4152.6352,-58.3758,-0.0000
104.3552,4134.1752,-58.3758,-0.0000
104.6714,4115.7152,-58.3758,-0.0000
104.9876,4097.2551,-58.3758,-0.0000
105.3038,4078.7951,-58.3758,-0.0000
105.6201,4060.3351,-58.3758,-0.0000
105.9363,4041.8750,-58.3758,-0.0000
106.2525,4023.4150,-58.3758,-0.0000
106.5688,4004.9550,-58.3758,-0.0000
106.8850,3986.4949,-58.3758,-0.0000
107.2012,3968.0349,-58.3758,-0.0000
107.5174,3949.5748,-58.3758,-0.0000
107.8337,3931.1148,-58.3758,-0.0000
108.1499,3912.6548,-58.3758,-0.0000
108.4661,3894.1947,-58.3758,-0.0000
108.7824,3875.7347,-58.3758,-0.0000
109.0986,3857.2747,-58.3758,-0.0000
109.4148,3838.8146,-58.3758,-0.0000
109.7310,3820.3546,-58.3758,-0.0000
110.0473,3801.8946,-58.3758,-0.0000
110.3635,3783.4345,-58.3758,-0.0000
110.6797,3764.9745,-58.3758,-0.0000
110.9959,3746.5145,-58.3758,-0.0000
111.3122,3728.0544,-58.3758,-0.0000
111.6284,3709.5944,-58.3758,-0.0000
111.9446,3691.1344,-58.3758,-0.0000
112.2609,3672.6743,-58.3758,-0.0000
112.5771,3654.2143,-58.3758,-0.0000
112.8933,3635.7542,-58.3758,-0.0000
113.2095,3617.2942,-58.3758,-0.0000
113.5258,3598.8342,-58.3758,-0.0000
113.8420,3580.3741,-58.3758,-0.0000
114.1582,3561.9141,-58.3758,-0.0000
114.4745,3543.4541,-58.3758,-0.0000
114.7907,3524.9940,-58.3758,-0.0000
115.1069,3506.5340,-58.3758,-0.0000
115.4231,3488.0740,-58.3758,-0.0000
115.7394,3469.6139,-58.3758,-0.0000
116.0556,3451.1539,-58.3758,-0.0000
116.3718,3432.6939,-58.3758,-0.0000
116.6880,3414.2338,-58.3758,-0.0000
117.0043,3395.7738,-58.3758,-0.0000
117.3205,3377.3138,-58.3758,-0.0000
117.6367,3358.8537,-58.3758,-0.0000
117.9530,3340.3937,-58.3758,-0.0000
118.2692,3321.9336,-58.3758,-0.0000
118.5854,3303.4736,-58.3758,-0.0000
118.9016,3285.0136,-58.3758,-0.0000
119.2179,3266.5535,-58.3758,-0.0000
119.5341,3248.0935,-58.3758,-0.0000
119.8503,3229.6335,-58.3758,-0.0000
120.1666,3211.1734,-58.3758,-0.0000
120.4828,3192.7134,-58.3758,-0.0000
120.7990,3174.2534,-58.3758,-0.0000
121.1152,3155.7933,-58.3758,-0.0000
121.4315,3137.3333,-58.3758,-0.0000
121.7477,3118.8733,-58.3758,-0.0000
122.0639,3100.4132,-58.3758,-0.0000
122.3801,3081.9532,-58.3758,-0.0000
122.6964,3063.4932,-58.3758,-0.0000
123.0126,3045.0331,-58.3758,-0.0000
123.3288,3026.5731,-58.3758,-0.0000
123.6451,3008.1130,-58.3758,-0.0000
123.9613,2989.6530,-58.3758,-0.0000
124.2775,2971.1930,-58.3758,-0.0000
124.5937,2952.7329,-58.3758,-0.0000
124.9100,2934.2729,-58.3758,-0.0000
125.2262,2915.8129,-58.3758,-0.0000
125.5424,2897.3528,-58.3758,-0.0000
125.8587,2878.8928,-58.3758,-0.0000
126.1749,2860.4328,-58.3758,-0.0000
126.4911,2841.9727,-58.3758,-0.0000
126.8073,2823.5127,-58.3758,-0.0000
127.1236,2805.0527,-58.3758,-0.0000
